gene_name,gene_id,is_Secreted,State_Change_Region,CellType_Specific_Region,Spearman_Rho,P_Value,FDR,log2FoldChange,DEG_padj,Promoter_Meth_Healthy,Promoter_Meth_Altered,Delta_Promoter_Meth,DMR_Status,DMR_Meth_Healthy,DMR_Meth_Altered
ZMYND10,ENSG00000004838.14,False,None,None,-0.008990883968063,0.9402493359245168,0.973537754505234,-0.198036238910666,0.482827455929939,0.29544356786346804,0.2960086299892125,0.0005650621257444755,None,,
NPRL2,ENSG00000114388.14,False,None,None,-0.0681711461724707,0.5693627982219844,0.7694778486041467,0.0244725014841933,0.954758450094796,0.08397120987090141,0.08630054315027158,0.0023293332793701688,None,,
CYB561D2,ENSG00000114395.11,False,None,None,0.0438835322219042,0.7143474554290195,0.859294553955185,0.024676899362305,0.954013710579369,0.05859774820880246,0.06009963040334244,0.0015018821945399774,None,,
ENSG00000272104,ENSG00000272104.1,False,None,None,,,,,,0.057241549469528745,0.05859435873461119,0.0013528092650824455,None,,
TMEM115,ENSG00000126062.4,False,None,None,-0.0758925297789226,0.526332864026799,0.7406309662632502,0.0087932120345441,0.984894976745048,0.11458067805251083,0.1500732064421669,0.03549252838965607,None,,
CACNA2D2,ENSG00000007402.12,False,None,None,0.1848172058324716,0.1201362716487262,0.3527300697018542,0.0832853088327601,0.786971788972551,0.6511945392491467,0.6420765027322405,-0.009118036516906236,None,,
C3orf18,ENSG00000088543.15,False,None,None,-0.2075533948026692,0.0802164457435181,0.2900888817430366,0.157396660202571,0.622651820429729,0.5663082437275986,0.6102150537634409,0.04390681003584229,None,,
HEMK1,ENSG00000114735.10,False,None,None,-0.3975118003450476,0.0005449763861291,0.0458709572513341,0.533754553267142,0.0446466638267414,0.24124867404152145,0.23958142096566917,-0.0016672530758522763,None,,
CISH,ENSG00000114737.16,False,None,None,-0.1050844858236316,0.3796715502483621,0.6290664341535479,0.547460016021179,0.1101578657837,0.0036384309266628764,0.007691231995525101,0.004052801068862225,None,,
MAPKAPK3,ENSG00000114738.11,False,None,None,-0.2057587671887403,0.0829232109358657,0.294663076892955,0.412603460316207,0.151634761485735,0.018730976352142357,0.023249299719887956,0.004518323367745599,None,,
DOCK3,ENSG00000088538.13,False,None,None,0.1356475160476099,0.2559048699411201,0.5152599420324064,-0.177697543836922,0.5403423626518,0.126953125,0.140501468262932,0.013548343262932,None,,
MANF,ENSG00000145050.19,True,None,None,-0.0148150276262883,0.901698250912047,0.9555178772126232,-0.204703936394295,0.50714740404197,0.003289473684210526,0.004162330905306972,0.0008728572210964462,None,,
RBM15B,ENSG00000259956.2,False,None,None,0.0533985781327664,0.6559656240424516,0.8252743458365999,-0.31103930850514,0.302656025013409,0.16087990487514864,0.14266117969821673,-0.018218725176931905,None,,
DCAF1,ENSG00000145041.16,False,None,None,0.0527362131669327,0.6599686927991737,0.8277300453394429,0.0895720158144859,0.75323147847306,0.12554760123944866,0.13509690196633187,0.009549300726883203,None,,
RAD54L2,ENSG00000164080.14,False,None,None,-0.0729685530133131,0.5424347063113917,0.7517200363412059,0.0978492480350718,0.740564002994364,0.12775878147342246,0.12899477048227775,0.0012359890088552983,None,,
TEX264,ENSG00000164081.13,True,None,None,-0.1185862857934785,0.3211323187018744,0.5786684260220739,0.0305476055489585,0.935588451155165,0.9691889442682374,0.9786269430051814,0.009437998736943953,None,,
GRM2,ENSG00000164082.15,False,None,None,0.1430111722750432,0.2307520933764586,0.4886040819947507,0.0001642800269645,,0.16860321384425217,0.1781480294777315,0.009544815633479337,None,,
IQCF6,ENSG00000214686.7,False,None,None,,,,,,0.9204587495375509,0.9294229852169766,0.008964235679425725,None,,
ENSG00000285749,ENSG00000285749.3,False,None,None,,,,,,0.5935251798561151,0.68408262454435,0.0905574446882349,None,,
IQCF3,ENSG00000229972.10,False,None,None,0.0852295459056266,0.4765660518276982,0.7064051643052814,-0.0225661072769559,,0.6653290529695024,0.6734042553191489,0.008075202349646537,None,,
IQCF2,ENSG00000184345.5,False,None,None,,,,-0.0003671347644027,,0.8857395925597874,0.8810198300283286,-0.004719762531458782,None,,
IQCF5,ENSG00000214681.4,False,None,None,,,,,,0.7630753138075314,0.7759562841530054,0.012880970345474085,None,,
IQCF1,ENSG00000173389.16,False,None,None,,,,-0.0130424202283475,,0.9369158878504673,0.9239482200647249,-0.012967667785742432,None,,
RRP9,ENSG00000114767.7,False,None,None,-0.0262546039322009,0.826715113686574,0.9177287760581782,-0.178797040289889,0.569410932457596,0.004213976354910453,0.00510970844604749,0.0008957320911370369,None,,
PARP3,ENSG00000041880.15,False,None,None,-0.0528535261444023,0.6592590016648168,0.827265204117382,0.223197724049337,0.454486892544946,0.004778308700966774,0.004880849842090152,0.000102541141123378,None,,
GPR62,ENSG00000180929.6,False,None,None,-0.0552518385043073,0.6448168065219289,0.8183772415318078,-0.0517309390915299,,0.9073426573426573,0.9256110520722636,0.018268394729606285,None,,
PCBP4,ENSG00000090097.22,False,None,None,-0.0600548190815771,0.6162892806209168,0.8008487240866673,-0.249266671933234,0.411587487560883,0.010135135135135136,0.016400775309378262,0.006265640174243126,None,,
ABHD14B,ENSG00000114779.20,False,None,None,-0.1488286367438241,0.2121360349386409,0.4683337321810462,0.354064414526096,0.210876973247129,0.006853661632186826,0.009579955784819455,0.0027262941526326294,None,,
ABHD14A,ENSG00000248487.10,False,None,None,-0.1987063515851449,0.0942679545326545,0.3133650062226867,-0.149146270731334,0.654329825822865,0.8079251513483764,0.8289473684210527,0.021022217072676264,None,,
ABHD14A-ACY1,ENSG00000114786.16,False,None,None,,,,,,0.010001149557420394,0.016371681415929203,0.00637053185850881,None,,
ACY1,ENSG00000243989.9,False,None,None,-0.1648151178179836,0.166508952768988,0.4149862616601082,1.26365815737992,0.0018216744929716,0.0035535667280863384,0.003812549642573471,0.00025898291448713277,None,,
RPL29,ENSG00000162244.12,False,None,None,0.0316780635309041,0.7916572316580051,0.9018557407843932,-0.229707619939675,0.463261759188807,0.3036224259732452,0.28672985781990523,-0.01689256815333995,None,,
DUSP7,ENSG00000164086.10,False,None,None,-0.1598661806158606,0.1797860716925381,0.4311226931914855,0.207560071780221,0.45293893230521,0.005960632104241752,0.00603090840557859,7.027630133683849e-05,None,,
POC1A,ENSG00000164087.8,False,None,None,-0.0491537793142941,0.6817824126046799,0.8403442636004634,0.281548383123005,0.392135682678456,0.09698299506308283,0.11125211505922165,0.014269119996138821,None,,
ALAS1,ENSG00000023330.15,False,None,None,0.0055494417864357,0.9630991965100136,0.9837853777030056,0.0239596425739999,0.954013710579369,0.12604794822768053,0.12653360190441312,0.0004856536767325892,None,,
TLR9,ENSG00000239732.4,False,None,None,0.0136828907499313,0.9091771413827814,0.9590162754029568,-0.0034880329471487,,0.9435612082670907,0.938877755511022,-0.004683452756068629,None,,
ENSG00000173366,ENSG00000173366.11,False,None,None,,,,,,0.6780515117581187,0.6993927125506073,0.02134120079248858,None,,
TWF2,ENSG00000247596.10,False,None,None,0.1590461737918967,0.1820583208254342,0.4336974879523337,-0.882727795873214,0.0266531551099886,0.8988326848249028,0.9151610369206599,0.016328352095757115,None,,
PPM1M,ENSG00000164088.18,False,None,None,0.031369299836507,0.7936427929215737,0.9029890425942062,-0.50913257111396,0.150632174705286,0.26633249791144525,0.2695378151260504,0.0032053172146051523,None,,
WDR82,ENSG00000164091.12,False,None,None,-0.1144902692368235,0.3382475948077228,0.5941971762622589,-0.0593384975307322,0.814446863938591,0.14045014459952218,0.16294349540078842,0.022493350801266243,None,,
GLYCTK,ENSG00000168237.18,False,None,None,-0.0993952653339622,0.4061454108043714,0.6508925976297619,0.706240828334372,0.0139927575912191,0.4219493861187672,0.3622229573271585,-0.05972642879160872,None,,
DNAH1,ENSG00000114841.18,False,None,None,-0.038714274167964,0.7467911772903464,0.8775611431820782,0.461453803050193,0.0952785447376124,0.9662004662004662,0.9736408566721582,0.007440390471691982,None,,
BAP1,ENSG00000163930.10,False,None,None,-0.1083801480760153,0.3648224268989395,0.617364619707858,-0.146223233924447,0.654175812895871,0.004425223775520466,0.005469346222335284,0.0010441224468148175,None,,
PHF7,ENSG00000010318.22,False,None,None,-0.005433828415885,0.9638674433945996,0.984120870568042,0.431317128736064,0.0872454840049104,0.004434818481848185,0.005810200129115558,0.0013753816472673736,None,,
SEMA3G,ENSG00000010319.7,True,None,None,0.1627579270901867,0.1719376242564885,0.4216372225739481,0.0706581368216282,0.78782347466833,0.4108527131782946,0.49705449189985274,0.08620177872155815,None,,
TNNC1,ENSG00000114854.8,False,None,None,-0.1331320867145245,0.2649087759443913,0.5248029927885146,-0.0248393178112062,0.409207828527179,0.5825649622799665,0.6050704225352113,0.022505460255244802,None,,
NISCH,ENSG00000010322.16,False,None,None,0.050341364776953,0.6745211361758181,0.8357886030591659,-0.128806297100117,0.668571622408058,0.37710084033613445,0.36331693605059734,-0.013783904285537107,None,,
STAB1,ENSG00000010327.10,False,None,None,0.3353216376392697,0.0039847409370206,0.0819784293135653,0.09177924367518,0.768380479366078,0.9351032448377581,0.9230343300110742,-0.01206891482668393,PT_Altered_Hyper,0.20974889217134415,0.5431372549019607
NT5DC2,ENSG00000168268.11,False,None,None,0.0891450754464225,0.4564730572089179,0.6911951022498461,-0.373742838747046,0.25314253994774,0.8688611627289621,0.8801089918256131,0.011247829096651007,None,,
SMIM4,ENSG00000168273.8,False,None,None,-0.2950453216455015,0.0118692482414293,0.1231013782339945,0.426417486341569,0.0327829084480387,0.058983419407447675,0.06913538304739256,0.010151963639944882,None,,
PBRM1,ENSG00000163939.19,False,None,None,0.0167143901424791,0.8891705498008342,0.949273699887485,0.0322241103525184,0.921486444395206,0.01550881665604419,0.016114359974009097,0.0006055433179649079,None,,
GNL3,ENSG00000163938.17,False,None,None,0.2250001352875429,0.0574043594540887,0.2467406984345036,-0.443422326705833,0.1538408083104,0.929932735426009,0.9521316379955124,0.02219890256950341,None,,
GLT8D1,ENSG00000016864.19,False,None,None,0.0455516679969935,0.703981487035195,0.8536228679254544,0.0825400460617601,0.759120977724568,0.01170751066574065,0.012884663497623218,0.0011771528318825688,None,,
SPCS1,ENSG00000114902.14,False,None,None,0.0277967575195577,0.816708800919165,0.9148569426636526,-0.121875107436815,0.721381508383046,0.02622097678142514,0.036944444444444446,0.010723467663019307,None,,
NEK4,ENSG00000114904.13,False,None,None,-0.1259359929213473,0.2918353450866258,0.5512891402275493,0.0853797679431115,0.74565515012435,0.15145985401459855,0.15685032721131517,0.005390473196716622,None,,
ITIH1,ENSG00000055957.11,True,None,None,0.1885787227298195,0.1126467171638798,0.3416116741998127,0.0213187630856502,,0.8840515326521546,0.8532110091743119,-0.03084052347784272,None,,
ITIH3,ENSG00000162267.14,True,None,None,0.1943623250289893,0.1018400313748888,0.3251053205558769,0.0147208466963224,,0.774750830564784,0.8071146245059289,0.03236379394114486,None,,
ITIH4,ENSG00000055955.17,True,None,None,-0.0305966047431798,0.798617462104547,0.9057151295535012,0.819979188779688,0.0501889509343223,0.8874149659863946,0.8528610354223434,-0.034553930564051205,None,,
ENSG00000243696,ENSG00000243696.5,False,None,None,,,,,,0.9085640695428203,0.9284452296819788,0.019881160139158527,None,,
MUSTN1,ENSG00000272573.6,False,None,None,0.060332150067869,0.6146587152644867,0.7998336823550106,0.514805686924766,0.155186217952186,0.9432587194169704,0.9424561403508772,-0.0008025790660931564,None,,
STIMATE-MUSTN1,ENSG00000248592.7,False,None,None,,,,,,0.042854732579719924,0.03724928366762178,-0.005605448912098146,None,,
STIMATE,ENSG00000213533.13,False,None,None,-0.005433828415885,0.9638674433945996,0.984120870568042,0.592006448098933,0.0280103000408537,0.038226046665563465,0.031753443847770256,-0.006472602817793209,None,,
SFMBT1,ENSG00000163935.14,False,None,None,0.0487062613934496,0.6845262218595596,0.8420350520414505,0.108719033818701,0.657416035766733,0.21458125267513198,0.23909626719056976,0.024515014515437777,None,,
ENSG00000272305,ENSG00000272305.5,False,None,None,,,,,,0.9246323529411765,0.9505061867266592,0.02587383378548269,PT_Altered_Hyper,0.30330882352941174,0.5423280423280423
RFT1,ENSG00000163933.10,False,None,None,0.1317662100362635,0.2698863082561464,0.5299622703633604,-0.107307712494953,0.723501813047282,0.0932612473450473,0.07321814254859611,-0.02004310479645119,None,,
PRKCD,ENSG00000163932.16,False,None,None,-0.267680137133188,0.0230114318297247,0.1622874660560792,0.217548443787756,0.490154008456937,0.6011687363038715,0.6849073256840247,0.08373858938015322,None,,
TKT,ENSG00000163931.17,False,None,None,0.1363577124667073,0.2534008572357571,0.5127923058653084,-0.111718502915916,0.744936410765184,0.24819411002037414,0.23669396110542476,-0.011500148914949382,None,,
DCP1A,ENSG00000272886.6,False,None,None,0.0694340871136189,0.5622136475086426,0.7654102254406128,0.0523152518266388,0.863580313294191,0.14248936646518917,0.1453884597910041,0.002899093325814922,None,,
CACNA1D,ENSG00000157388.20,False,None,None,0.1649142149927414,0.166250668111819,0.4146844304583977,0.221035710144595,0.441683773115351,0.862548692264886,0.8929402637703646,0.030391571505478665,None,,
CHDH,ENSG00000016391.11,False,None,None,0.0748679155295039,0.5319479352761367,0.7444220850095001,0.576345510631342,0.0136798928908203,0.041243862520458266,0.032992930086410056,-0.00825093243404821,None,,
IL17RB,ENSG00000056736.10,True,None,None,0.2340675267778799,0.0478213161638805,0.2263971083478296,0.0487082984411262,0.902039648896552,0.003157383419689119,0.004210732471602037,0.0010533490519129178,None,,
ACTR8,ENSG00000113812.14,False,None,None,0.1816052907908909,0.1268284637074683,0.3624977069195935,-0.0088116126646727,0.98259012018149,0.17994041708043695,0.15341701534170155,-0.026523401738735408,None,,
SELENOK,ENSG00000113811.12,False,None,None,0.0592105619177744,0.6212644719492333,0.8037579592642803,-0.160567807339817,0.628004975089193,0.05109254498714653,0.04873369148119724,-0.0023588535059492904,None,,
CACNA2D3,ENSG00000157445.15,False,None,None,0.1617431054004924,0.1746628470337043,0.4248957946062328,-1.58906579752637,1.07350183328477e-06,0.008493401280543577,0.006339673006339673,-0.002153728274203904,None,,
LRTM1,ENSG00000144771.8,False,None,None,0.1444579435828989,0.2260196715392586,0.4834340172832325,-2.0108158848971,2.67326063517823e-05,0.8834003446295232,0.9051651143099069,0.021764769680383655,PT_Altered_Hypo,0.37844940867279897,0.17540687160940324
WNT5A,ENSG00000114251.15,True,None,None,0.032033419261419,0.7893736882236473,0.9005963608503939,-0.747469943328732,0.0487099492457837,0.8533241946538725,0.8629032258064516,0.009579031152579076,None,,
ERC2,ENSG00000187672.15,False,None,None,-0.0051365368916116,0.9658430844136464,0.984989006096514,-0.273974470743429,0.366284207992711,0.776046304541407,0.7519430051813472,-0.024103299360059838,None,,
CCDC66,ENSG00000180376.17,False,None,None,-0.0098601688883992,0.9344844937101492,0.971118275425376,0.220490140048887,0.342555590628157,0.03151943462897527,0.03258773621288083,0.0010683015839055635,None,,
TASOR,ENSG00000163946.14,False,None,None,0.1309899488339942,0.2727429554960305,0.5329286835348741,-0.156323811441004,0.517008588039996,0.33700766232020435,0.32874050521109344,-0.008267157109110912,None,,
ARHGEF3,ENSG00000163947.12,False,None,None,0.3232219516682973,0.0056162222599744,0.0923868645106291,0.0241510246439829,0.95588490580917,0.2599272506820249,0.27424954053502143,0.01432228985299655,None,,
SPATA12,ENSG00000186451.2,False,None,None,0.0843391192812969,0.4812006129512829,0.7085994978713146,-0.219531454367288,0.483803893934379,0.8840712003651301,0.8136482939632546,-0.07042290640187554,None,,
IL17RD,ENSG00000144730.19,False,None,None,-0.0161954319946669,0.892590906852051,0.9508570051279764,0.17789061537222,0.516655147209936,0.09033442088091354,0.10208562019758508,0.01175119931667154,None,,
HESX1,ENSG00000163666.10,False,None,None,-0.1620203900414968,0.1739151085642243,0.4240116924812706,0.338611413633492,0.298848961825473,0.005715133971646998,0.0034310667498440423,-0.0022840672218029556,None,,
APPL1,ENSG00000157500.12,False,None,None,0.1053072643759358,0.3786564770550817,0.6286877140471108,-0.158658939440406,0.269675863125209,0.036625844111251,0.04044521084809531,0.0038193667368443124,None,,
ASB14,ENSG00000239388.9,False,None,None,0.0337255899415328,0.7785242471333906,0.8946793450829317,-0.062310201748915,0.869157005628526,0.9576923076923077,0.9293103448275862,-0.0283819628647215,None,,
DNAH12,ENSG00000174844.15,False,None,None,-0.1853462392119847,0.1190604461639888,0.351173071695825,0.507499717900991,0.12150818809322,0.0914937152879275,0.08374183006535947,-0.0077518852225680335,None,,
PDE12,ENSG00000174840.9,False,None,None,-0.1013929259730034,0.3967291859534074,0.6432101171577786,-0.0363685990140425,0.928678951640091,0.005762449471058743,0.007012271475081392,0.0012498220040226497,None,,
ARF4,ENSG00000168374.11,False,None,None,0.0370458271636173,0.7573604341680695,0.8836573474735976,-0.240904303088843,0.306804012554081,0.08054737571453317,0.08516483516483517,0.0046174594503019945,None,,
